tx,1003,2025,2018,2027,2015,1010,1026,2008,2005,1011,2006,2007,2020,2011,2024,1012,1002,2022,2004,2017,1001,2026,2009,2010,2019,1025,x
get signer receiver + get account and get storage used,19299,9,0,0,8,0,0,0,0,0,0,0,3932,8,0,0,15713,5,0,8,31430,0,0,0,13920,0,277
copy array from storage and save a duplicate,5574,9,0,0,8,0,46450,0,1858,0,0,0,4534,8,0,0,11148,5,0,8,31588,1681,0,0,0,0,95
convert int to string + copy array from storage,86909,9,0,0,8,0,96130,0,0,0,0,0,4022,8,0,0,134974,5,0,8,298791,0,0,0,0,0,622
reference tx,0,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,86502,5,0,8,86504,0,0,0,0,0,99
get public account,49190,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,49190,5,0,8,98382,0,0,0,0,0,274
transfer tokens,48345,9,0,0,8,13185,0,4395,0,13185,0,8790,4015,8,0,4395,4395,5,0,8,101087,225,0,0,0,0,558
reference tx + get signer receiver,18066,9,0,0,8,0,0,0,0,0,0,0,4055,8,0,0,78241,5,0,8,84267,0,0,0,0,0,189
transfer tokens + get account and get balance,25813,10364,0,0,10363,6594,0,2198,0,6594,0,4396,1275725,10363,0,2198,2743,5455,0,8183,52738,225,0,545,0,0,834
get account and get storage capacity,1180,1425,236,0,1424,0,0,0,0,0,0,0,539448,1424,0,0,236,477,0,1188,1182,0,0,0,0,0,76
load and save empty string on signers address,49466,9,0,0,8,0,0,0,0,0,0,0,3591,8,0,0,24733,5,0,8,74201,1148,0,0,0,0,168
add key to account + mint NFT,9764,9,0,0,8,1644,116362,1644,1686,4932,0,1594,5743,8,0,0,3238,5,1594,8,14700,327443,0,0,0,1594,204
get account and get available balance + get account and get storage used,7574,3963,0,0,3962,0,0,0,0,0,0,0,1529297,3962,0,0,1643,1323,0,3303,10539,0,659,0,1643,0,351
get signer receiver,97110,9,0,0,8,0,0,0,0,0,0,0,4055,8,0,0,32370,5,0,8,64742,0,0,0,0,0,1092
get signer vault + emit event,89477,9,0,0,8,26696,0,0,0,0,0,26696,3934,8,0,0,62781,5,0,8,152262,0,0,0,0,0,761
get public account + load and save empty string on signers address,63454,9,0,0,8,0,0,0,0,0,0,0,3591,8,0,0,41870,5,0,8,105328,1148,0,0,0,0,220
create new account and deploy contract + add key to account,1378,1773,0,84,1856,84,44207,0,168,0,84,731,99416,1856,0,0,647,1181,563,1184,1382,13860,0,0,0,731,233
get signer vault,72170,9,0,0,8,0,0,0,0,0,0,0,3713,8,0,0,72170,5,0,8,144342,0,0,0,0,0,1043
emit event,106784,9,0,0,8,53392,0,0,0,0,0,53392,2613,8,0,0,53392,5,0,8,160178,0,0,0,0,0,699
get account and get available balance + mint NFT,9552,1053,0,0,1052,1953,0,1953,2003,5859,0,0,401437,1052,0,0,2127,353,0,878,15937,384131,174,0,174,0,231
add key to account + get account and get balance,2501,3182,0,0,3181,0,73000,0,0,0,0,1000,385076,3181,0,0,1167,1675,1000,2513,2672,0,0,167,0,1000,394
copy array from storage + get signer receiver,13236,9,0,0,8,0,45420,0,0,0,0,0,4465,8,0,0,30150,5,0,8,73930,0,0,0,0,0,280
copy array from storage,3291,9,0,0,8,0,32910,0,0,0,0,0,4001,8,0,0,19746,5,0,8,49367,0,0,0,0,0,205
load and save long string on signers address + get signer receiver,48802,9,0,0,8,0,0,0,0,0,0,0,3932,8,0,0,22487,5,0,8,63637,1189,0,0,0,0,193
add key to account + mint NFT,12698,9,0,0,8,2671,73511,2671,2740,8013,0,1007,5247,8,0,0,3678,5,1007,8,20715,529295,0,0,0,1007,242
reference tx,0,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,324846,5,0,8,324848,0,0,0,0,0,526
load and save long string on signers address + transfer tokens,49617,9,0,0,8,2583,0,861,0,2583,0,1722,4117,8,0,861,20934,5,0,8,80026,1414,0,0,0,0,766
borrow array from storage,14189,9,0,0,8,0,0,0,0,0,0,0,4124,8,0,0,85134,5,0,8,212837,0,0,0,0,0,585
add and remove key to/from account,8871,9,0,0,8,0,215861,0,0,0,0,5914,2394,8,2957,0,2957,5,2957,8,8873,0,0,0,0,5914,1536
,2,1,0,0,0,0,10,0,1,0,0,0,3201,0,0,0,0,0,0,0,2,1625,0,0,0,1,2
get account and get available balance,3250,1959,0,0,1958,0,0,0,0,0,0,0,742012,1958,0,0,325,655,0,1633,4227,0,325,0,325,0,329
get account and get balance,489,2943,0,0,2942,0,0,0,0,0,0,0,382673,2942,0,0,163,983,0,1801,654,0,0,163,0,0,128
get account and get storage capacity + create new account and deploy contract,4206,6309,789,87,6395,87,3219,0,174,0,87,174,1904794,6395,0,0,876,2105,0,4475,4210,14354,0,0,0,174,585
add key to account + reference tx,1354,9,0,0,8,0,49421,0,0,0,0,677,2394,8,0,0,39740,5,677,8,40421,0,0,0,0,677,114
emit event + get account and get storage used,19053,9,0,0,8,8455,0,0,0,0,0,8455,2615,8,0,0,10598,5,0,8,29655,0,0,0,2143,0,526
convert int to string and concatenate it + create new account,78829,1054,0,0,1053,0,0,0,0,0,55,55,2394,1053,0,0,39442,555,0,558,78888,0,0,0,0,0,229
get public account + transfer tokens,36038,9,0,0,8,1356,0,452,0,1356,0,904,4240,8,0,452,31518,5,0,8,72532,225,0,0,0,0,175
transfer tokens + create new account and deploy contract,10413,123,0,6,128,2841,222,945,12,2835,6,1902,11422,128,0,945,951,65,0,68,21757,1215,0,0,0,12,122
get account and get available balance + copy array from storage and save a duplicate,8444,3963,0,0,3962,0,15450,0,618,0,0,0,1504418,3962,0,0,4367,1323,0,3303,19077,1681,659,0,659,0,452
transfer tokens,31724,9,0,0,8,8652,0,2884,0,8652,0,5768,4117,8,0,2884,2884,5,0,8,66334,225,0,0,0,0,424
convert int to string and concatenate it + get signer address,137210,9,0,0,8,0,0,0,0,0,0,0,2326,8,0,0,252052,5,0,8,504108,0,0,0,0,0,934
reference tx + copy array from storage and save a duplicate,1506,9,0,0,8,0,12550,0,502,0,0,0,4534,8,0,0,296424,5,0,8,301950,1681,0,0,0,0,450
add and remove key to/from account + create new account,868,243,0,0,242,0,20805,0,0,0,13,583,2312,242,285,0,298,83,285,86,885,0,0,0,0,570,60
get signer address + convert int to string,73561,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,111964,5,0,8,223932,0,0,0,0,0,231
convert int to string and concatenate it,114026,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,57013,5,0,8,114028,0,0,0,0,0,219
transfer tokens,11187,9,0,0,8,3051,0,1017,0,3051,0,2034,4117,8,0,1017,1017,5,0,8,23393,225,0,0,0,0,174
get account and get balance + copy array from storage and save a duplicate,5955,7533,0,0,7532,0,39725,0,1589,0,0,0,928525,7532,0,0,9930,3965,0,5948,28601,1722,0,396,0,0,366
get account and get storage used + transfer tokens,13776,9,0,0,8,2502,0,834,0,2502,0,1668,4240,8,0,834,5436,5,0,8,28390,225,0,0,4602,0,191
call empty contract function + convert int to string and concatenate it,54369,9,0,0,8,0,0,0,0,0,0,0,2535,8,0,0,29353,5,0,8,58710,0,0,0,0,0,109
get public account + get account and get storage used,41648,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,41648,5,0,8,83300,0,0,0,7586,0,261
get signer vault + reference tx,4668,9,0,0,8,0,0,0,0,0,0,0,3590,8,0,0,110122,5,0,8,114794,0,0,0,0,0,150
copy array from storage,3808,9,0,0,8,0,38080,0,0,0,0,0,4124,8,0,0,22848,5,0,8,57122,0,0,0,0,0,115
get account and get storage capacity,1410,1701,282,0,1700,0,0,0,0,0,0,0,655788,1700,0,0,282,569,0,1418,1412,0,0,0,0,0,99
load and save empty string on signers address,81120,9,0,0,8,0,0,0,0,0,0,0,3591,8,0,0,40560,5,0,8,121682,1148,0,0,0,0,265
load and save long string on signers address,73178,9,0,0,8,0,0,0,0,0,0,0,3468,8,0,0,36589,5,0,8,109769,1189,0,0,0,0,297
create new account,198,3573,0,0,3572,0,0,0,0,0,198,198,2394,3572,0,0,198,1193,0,1196,398,0,0,0,0,0,283
call empty contract function + get account and get storage used,75571,9,0,0,8,0,0,0,0,0,0,0,2419,8,0,0,75571,5,0,8,151146,0,0,0,16137,0,480
emit event + get public account,47264,9,0,0,8,9636,0,0,0,0,0,9636,2533,8,0,0,37628,5,0,8,84896,0,0,0,0,0,271
emit event + get signer receiver,38901,9,0,0,8,15852,0,0,0,0,0,15852,4153,8,0,0,18251,5,0,8,52358,0,0,0,0,0,305
transfer tokens + get account and get storage used,11508,9,0,0,8,2934,0,978,0,2934,0,1956,4240,8,0,978,1728,5,0,8,23998,225,0,0,750,0,207
borrow array from storage,14189,9,0,0,8,0,0,0,0,0,0,0,4022,8,0,0,85134,5,0,8,212837,0,0,0,0,0,573
convert int to string,97820,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,97820,5,0,8,195642,0,0,0,0,0,452
get account and get storage capacity + load and save long string on signers address,42229,2367,393,0,2366,0,0,0,0,0,0,0,897936,2366,0,0,20525,791,0,1973,62365,1189,0,0,0,0,396
add key to account + emit event,11228,9,0,0,8,5037,42121,0,0,0,0,5614,2533,8,0,0,5614,5,577,8,16269,0,0,0,0,577,85
get account and get storage used,16483,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,16483,5,0,8,32968,0,0,0,16483,0,294
mint NFT + get account and get storage used,18084,9,0,0,8,1724,0,1724,1769,5172,0,0,6506,8,0,0,12912,5,0,8,34448,343922,0,0,11188,0,828
transfer tokens + copy array from storage,33791,9,0,0,8,6594,96130,2198,0,6594,0,4396,4773,8,0,2198,59876,5,0,8,194753,225,0,0,0,0,664
mint NFT + get signer vault,15930,9,0,0,8,476,0,476,489,1428,0,0,6782,8,0,0,14502,5,0,8,31388,95896,0,0,0,0,187
get account and get storage used,29554,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,29554,5,0,8,59110,0,0,0,29554,0,387
load and save empty string on signers address + convert int to string and concatenate it,157534,9,0,0,8,0,0,0,0,0,0,0,3591,8,0,0,78767,5,0,8,167700,1148,0,0,0,0,397
borrow array from storage + copy array from storage,4018,9,0,0,8,0,16740,0,0,0,0,0,4124,8,0,0,24108,5,0,8,60274,0,0,0,0,0,123
add and remove key to/from account + get signer receiver,52992,9,0,0,8,0,107967,0,0,0,0,2958,3830,8,1479,0,17664,5,1479,8,36811,0,0,0,0,2958,625
copy array from storage and save a duplicate + reference tx,4656,9,0,0,8,0,38800,0,1552,0,0,0,4657,8,0,0,57106,5,0,8,74182,1722,0,0,0,0,260
create new account,101,1827,0,0,1826,0,0,0,0,0,101,101,2394,1826,0,0,101,611,0,614,204,0,0,0,0,0,137
reference tx,0,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,295235,5,0,8,295237,0,0,0,0,0,354
load and save long string on signers address + create new account,46276,3069,0,0,3068,0,0,0,0,0,170,170,3468,3068,0,0,23223,1025,0,1028,69503,1189,0,0,0,0,576
get signer vault,16609,9,0,0,8,0,0,0,0,0,0,0,3590,8,0,0,16609,5,0,8,33220,0,0,0,0,0,215
create new account and deploy contract + get account and get storage used,14630,387,0,21,407,21,777,0,42,0,21,42,26588,407,0,0,14588,131,0,134,29201,3465,0,0,14567,42,373
load and save empty string on signers address,22054,9,0,0,8,0,0,0,0,0,0,0,3591,8,0,0,11027,5,0,8,33083,1148,0,0,0,0,99
get account and get storage capacity + get signer receiver,9716,1437,238,0,1436,0,0,0,0,0,0,0,545620,1436,0,0,3080,481,0,1198,6878,0,0,0,0,0,251
get public account,131483,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,131483,5,0,8,262968,0,0,0,0,0,763
mint NFT + get signer address,19040,9,0,0,8,4760,0,4760,4883,14280,0,0,5375,8,0,0,188207,5,0,8,400218,931871,0,0,0,0,610
get public account,49123,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,49123,5,0,8,98248,0,0,0,0,0,326
get account and get storage used,28277,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,28277,5,0,8,56556,0,0,0,28277,0,376
create new account and deploy contract + create new account,234,2249,0,61,2309,61,2257,0,122,0,112,173,72828,2309,0,0,112,1125,0,1128,289,10063,0,0,0,122,220
reference tx + get public account,24879,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,196818,5,0,8,221701,0,0,0,0,0,371
transfer tokens + get account and get available balance,14701,1695,0,0,1694,3243,0,1081,0,3243,0,2162,643673,1694,0,1081,1362,567,0,1413,28520,225,281,0,281,0,306
load and save empty string on signers address,44958,9,0,0,8,0,0,0,0,0,0,0,3591,8,0,0,22479,5,0,8,67439,1148,0,0,0,0,146
create new account + get public account,65912,3069,0,0,3068,0,0,0,0,0,170,170,2244,3068,0,0,65912,1025,0,1028,131828,0,0,0,0,0,710
mint NFT,26136,9,0,0,8,6534,0,6534,6702,19602,0,0,6127,8,0,0,6534,5,0,8,45740,1304855,0,0,0,0,413
get signer receiver,18699,9,0,0,8,0,0,0,0,0,0,0,4055,8,0,0,6233,5,0,8,12468,0,0,0,0,0,261
copy array from storage and save a duplicate,4671,9,0,0,8,0,38925,0,1557,0,0,0,4657,8,0,0,9342,5,0,8,26471,1722,0,0,0,0,83
get account and get storage capacity,60,81,12,0,80,0,0,0,0,0,0,0,29624,80,0,0,12,29,0,68,62,0,0,0,0,0,12
get signer vault,10588,9,0,0,8,0,0,0,0,0,0,0,3590,8,0,0,10588,5,0,8,21178,0,0,0,0,0,100
transfer tokens + mint NFT,30233,9,0,0,8,7886,0,5264,4055,15792,0,2622,7847,8,0,1311,5264,5,0,8,57828,791103,0,0,0,0,338
add and remove key to/from account,6582,9,0,0,8,0,160162,0,0,0,0,4388,2394,8,2194,0,2194,5,2194,8,6584,0,0,0,0,4388,337
reference tx + create new account,8,153,0,0,152,0,0,0,0,0,8,8,2394,152,0,0,98624,53,0,56,98636,0,0,0,0,0,186
get account and get available balance + emit event,10854,3963,0,0,3962,2132,0,0,0,0,0,2132,1502417,3962,0,0,2791,1323,0,3303,14967,0,659,0,659,0,439
get account and get storage capacity + convert int to string and concatenate it,10315,898,127,0,897,0,0,0,0,0,0,0,291364,897,0,0,4967,513,0,897,10319,0,0,0,0,0,61
add key to account + get account and get storage used,3770,9,0,0,8,0,84607,0,0,0,0,1159,2394,8,0,0,2611,5,1159,8,5226,0,0,0,1452,1159,233
copy array from storage and save a duplicate,9231,9,0,0,8,0,76925,0,3077,0,0,0,4534,8,0,0,18462,5,0,8,52311,1681,0,0,0,0,262
,0,1,0,0,1,0,0,0,0,0,0,0,2312,1,0,0,0,1,0,1,0,0,0,0,0,0,0
get signer receiver + call empty contract function,45073,9,0,0,8,0,0,0,0,0,0,0,4276,8,0,0,37127,5,0,8,74258,0,0,0,0,0,320
copy array from storage and save a duplicate + reference tx,333,9,0,0,8,0,2775,0,111,0,0,0,4657,8,0,0,116431,5,0,8,117656,1722,0,0,0,0,222
copy array from storage,7302,9,0,0,8,0,73020,0,0,0,0,0,4001,8,0,0,43812,5,0,8,109532,0,0,0,0,0,183
convert int to string,120528,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,120528,5,0,8,241058,0,0,0,0,0,293
mint NFT + convert int to string and concatenate it,58268,9,0,0,8,2243,0,2243,2303,6729,0,0,6585,8,0,0,26891,5,0,8,65001,450852,0,0,0,0,201
transfer tokens + get account and get available balance,23101,3963,0,0,3962,4503,0,1501,0,4503,0,3002,1531143,3962,0,1501,2160,1323,0,3303,43094,225,659,0,659,0,1694
borrow array from storage,2759,9,0,0,8,0,0,0,0,0,0,0,4001,8,0,0,16554,5,0,8,41387,0,0,0,0,0,97
get account and get balance + create new account and deploy contract,621,3942,0,85,4026,85,3145,0,170,0,85,170,380196,4026,0,0,207,2075,0,2688,747,14025,0,122,0,170,191
borrow array from storage,6038,9,0,0,8,0,0,0,0,0,0,0,4124,8,0,0,36228,5,0,8,90572,0,0,0,0,0,198
get public account + get account and get balance,40057,6450,0,0,6449,0,0,0,0,0,0,0,779300,6449,0,0,39379,3395,0,5093,79440,0,0,339,0,0,379
convert int to string,147919,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,147919,5,0,8,295840,0,0,0,0,0,417
add and remove key to/from account + mint NFT,2743,9,0,0,8,238,43581,238,245,714,0,1194,6035,8,597,0,835,5,597,8,3461,50584,0,0,0,1194,98
add key to account,10296,9,0,0,8,0,375804,0,0,0,0,5148,2244,8,0,0,5148,5,5148,8,10298,0,0,0,0,5148,900
mint NFT + transfer tokens,17075,9,0,0,8,4388,0,3434,3032,10302,0,954,6596,8,0,477,3434,5,0,8,31674,579495,0,0,0,0,251
emit event,31552,9,0,0,8,15776,0,0,0,0,0,15776,2535,8,0,0,15776,5,0,8,47330,0,0,0,0,0,122
get account and get storage used,19639,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,19639,5,0,8,39280,0,0,0,19639,0,218
get public account + copy array from storage and save a duplicate,29943,9,0,0,8,0,6100,0,244,0,0,0,4534,8,0,0,30675,5,0,8,62574,1681,0,0,0,0,165
get account and get storage capacity + get public account,69687,4743,789,0,4742,0,0,0,0,0,0,0,1830507,4742,0,0,66531,1583,0,3953,135433,0,0,0,0,0,734
create new account + load and save empty string on signers address,43513,1709,0,0,1708,0,0,0,0,0,85,85,3468,1708,0,0,21799,855,0,858,65316,1148,0,0,0,0,303
convert int to string,268919,9,0,0,8,0,0,0,0,0,0,0,2244,8,0,0,268919,5,0,8,537840,0,0,0,0,0,772
convert int to string and concatenate it + get account and get balance,2650,6813,0,0,6812,0,0,0,0,0,0,0,884268,6812,0,0,1136,2273,0,4166,3032,0,0,378,0,0,183
get account and get storage used + load and save long string on signers address,14050,9,0,0,8,0,0,0,0,0,0,0,3468,8,0,0,9548,5,0,8,23602,1189,0,0,5046,0,86
get public account + emit event,43602,9,0,0,8,17854,0,0,0,0,0,17854,2615,8,0,0,25748,5,0,8,69354,0,0,0,0,0,256
get account and get storage capacity + convert int to string and concatenate it,138435,1479,245,0,1478,0,0,0,0,0,0,0,559932,1478,0,0,68850,495,0,1233,138439,0,0,0,0,0,441
copy array from storage,9817,9,0,0,8,0,98170,0,0,0,0,0,4124,8,0,0,58902,5,0,8,147257,0,0,0,0,0,298
borrow array from storage,2936,9,0,0,8,0,0,0,0,0,0,0,4124,8,0,0,17616,5,0,8,44042,0,0,0,0,0,106
create new account and deploy contract,312,1985,0,104,2088,104,3848,0,208,0,104,208,122536,2088,0,0,104,1045,0,1048,314,17159,0,0,0,208,235
create new account + copy array from storage,222,699,0,0,698,0,1920,0,0,0,30,30,4124,698,0,0,1182,545,0,548,2944,0,0,0,0,0,80
copy array from storage and save a duplicate + copy array from storage,7191,9,0,0,8,0,63320,0,1718,0,0,0,4534,8,0,0,22530,5,0,8,59765,1681,0,0,0,0,136
add and remove key to/from account + get signer vault,40522,9,0,0,8,0,107967,0,0,0,0,2958,3713,8,1479,0,37564,5,1479,8,76611,0,0,0,0,2958,654
add and remove key to/from account + transfer tokens,7885,9,0,0,8,1707,39566,569,0,1707,0,2222,4240,8,542,569,1111,5,542,8,14717,225,0,0,0,1084,182
reference tx,0,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,586824,5,0,8,586826,0,0,0,0,0,775
load and save long string on signers address,190012,9,0,0,8,0,0,0,0,0,0,0,3591,8,0,0,95006,5,0,8,285020,1189,0,0,0,0,848
borrow array from storage,2948,9,0,0,8,0,0,0,0,0,0,0,4001,8,0,0,17688,5,0,8,44222,0,0,0,0,0,143
mint NFT,8632,9,0,0,8,2158,0,2158,2214,6474,0,0,4980,8,0,0,2158,5,0,8,15108,423639,0,0,0,0,123
reference tx + get account and get storage used,16137,9,0,0,8,0,0,0,0,0,0,0,2200,8,0,0,309549,5,0,8,325690,0,0,0,16137,0,655
convert int to string,73327,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,73327,5,0,8,146656,0,0,0,0,0,240
get account and get storage used,10479,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,10479,5,0,8,20960,0,0,0,10479,0,156
get account and get storage capacity,7890,9477,1578,0,9476,0,0,0,0,0,0,0,3658620,9476,0,0,1578,3161,0,7898,7892,0,0,0,0,0,1018
borrow array from storage,14189,9,0,0,8,0,0,0,0,0,0,0,3899,8,0,0,85134,5,0,8,212837,0,0,0,0,0,942
create new account and deploy contract,384,2441,0,128,2568,128,4736,0,256,0,128,256,155610,2568,0,0,128,1285,0,1288,386,21120,0,0,0,256,311
load and save empty string on signers address,55994,9,0,0,8,0,0,0,0,0,0,0,3468,8,0,0,27997,5,0,8,83993,1148,0,0,0,0,249
load and save long string on signers address,101682,9,0,0,8,0,0,0,0,0,0,0,3468,8,0,0,50841,5,0,8,152525,1189,0,0,0,0,387
get signer address,0,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,62725,5,0,8,125452,0,0,0,0,0,101
copy array from storage and save a duplicate + emit event,10031,9,0,0,8,3934,18025,0,721,0,0,3934,4755,8,0,0,8260,5,0,8,24063,1681,0,0,0,0,123
create new account + get signer vault,36255,3069,0,0,3068,0,0,0,0,0,170,170,3590,3068,0,0,36255,1025,0,1028,72514,0,0,0,0,0,922
get signer address + emit event,53392,9,0,0,8,26696,0,0,0,0,0,26696,2545,8,0,0,210143,5,0,8,446986,0,0,0,0,0,565
get account and get storage capacity + add and remove key to/from account,8382,4743,789,0,4742,0,107967,0,0,0,0,2958,1830507,4742,1479,0,2268,1583,1479,3953,8386,0,0,0,0,2958,650
load and save empty string on signers address,2480,9,0,0,8,0,0,0,0,0,0,0,3468,8,0,0,1240,5,0,8,3722,1148,0,0,0,0,10
create new account and deploy contract + copy array from storage,1390,389,0,20,408,20,14040,0,40,0,20,40,27121,408,0,0,8000,205,0,208,20014,3300,0,0,0,40,81
copy array from storage and save a duplicate + mint NFT,17179,9,0,0,8,3664,21025,3664,4600,10992,0,0,8542,8,0,0,8710,5,0,8,39949,727890,0,0,0,0,197
transfer tokens,2695,9,0,0,8,735,0,245,0,735,0,490,4240,8,0,245,245,5,0,8,5637,225,0,0,0,0,44
emit event + create new account and deploy contract,1517,819,0,45,863,736,1665,0,90,0,45,781,56480,863,0,0,736,275,0,278,2212,7425,0,0,0,90,84
emit event + transfer tokens,13377,9,0,0,8,4861,0,731,0,2193,0,4130,4338,8,0,731,3399,5,0,8,24821,225,0,0,0,0,112
reference tx,0,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,115222,5,0,8,115224,0,0,0,0,0,148
create new account and deploy contract + reference tx,174,1053,0,58,1110,58,2146,0,116,0,58,116,71820,1110,0,0,88477,353,0,356,88597,9570,0,0,0,116,290
get account and get balance + load and save empty string on signers address,49894,5345,0,0,5344,0,0,0,0,0,0,0,535212,5344,0,0,24831,4181,0,5344,74729,1148,0,232,0,0,320
get signer address,0,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,29954,5,0,8,59910,0,0,0,0,0,44
create new account and deploy contract,576,3657,0,192,3848,192,7104,0,384,0,192,384,224264,3848,0,0,192,1925,0,1928,578,31678,0,0,0,384,373
get account and get storage capacity + emit event,20304,381,62,0,380,9997,0,0,0,0,0,9997,143645,380,0,0,10059,129,0,318,30305,0,0,0,0,0,123
emit event + get account and get storage capacity,13224,163,22,0,162,6557,0,0,0,0,0,6557,52605,162,0,0,6579,93,0,162,19785,0,0,0,0,0,67
get signer receiver + add key to account,8142,9,0,0,8,0,100521,0,0,0,0,1377,3932,8,0,0,3173,5,1377,8,6350,0,0,0,0,1377,230
reference tx + get account and get storage used,3466,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,168333,5,0,8,171803,0,0,0,3466,0,315
,15,7,0,0,6,5,0,2,0,6,0,3,4036,6,0,2,0,4,0,6,27,226,0,0,0,0,8
borrow array from storage + get account and get storage capacity,11040,4743,789,0,4742,0,0,0,0,0,0,0,1772837,4742,0,0,43359,1583,0,3953,110374,0,0,0,0,0,775
get signer vault + emit event,18714,9,0,0,8,8236,0,0,0,0,0,8236,3811,8,0,0,10478,5,0,8,29196,0,0,0,0,0,124
get account and get balance + convert int to string,68155,7267,0,0,7266,0,0,0,0,0,0,0,893600,7266,0,0,67391,3825,0,5738,135550,0,0,382,0,0,397
create new account + mint NFT,9256,2137,0,0,2136,2286,0,2286,2345,6858,112,112,6048,2136,0,0,2398,1125,0,1128,16230,458900,0,0,0,0,327
copy array from storage + get signer receiver,11469,9,0,0,8,0,13140,0,0,0,0,0,4465,8,0,0,11269,5,0,8,26484,0,0,0,0,0,95
convert int to string + get public account,53176,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,53176,5,0,8,106356,0,0,0,0,0,212
copy array from storage and save a duplicate,2433,9,0,0,8,0,20275,0,811,0,0,0,4534,8,0,0,4866,5,0,8,13789,1681,0,0,0,0,45
load and save empty string on signers address + get signer address,57088,9,0,0,8,0,0,0,0,0,0,0,3468,8,0,0,111236,5,0,8,251020,1148,0,0,0,0,383
create new account + get public account,65912,3069,0,0,3068,0,0,0,0,0,170,170,2244,3068,0,0,65912,1025,0,1028,131828,0,0,0,0,0,584
copy array from storage and save a duplicate,3894,9,0,0,8,0,32450,0,1298,0,0,0,4657,8,0,0,7788,5,0,8,22068,1722,0,0,0,0,171
emit event,62830,9,0,0,8,31415,0,0,0,0,0,31415,2615,8,0,0,31415,5,0,8,94247,0,0,0,0,0,1027
create new account + transfer tokens,10103,3239,0,0,3238,2709,0,903,0,2709,170,1976,4117,3238,0,903,1073,1705,0,1708,21113,225,0,0,0,0,481
transfer tokens + emit event,77570,9,0,0,8,33290,0,2198,0,6594,0,31092,4236,8,0,2198,28894,5,0,8,130646,225,0,0,0,0,1014
load and save empty string on signers address + create new account and deploy contract,1364,369,0,20,388,20,740,0,40,0,20,40,26588,388,0,0,672,125,0,128,2020,4448,0,0,0,40,172
copy array from storage and save a duplicate + load and save long string on signers address,27559,9,0,0,8,0,21925,0,877,0,0,0,4657,8,0,0,17726,5,0,8,52305,1722,0,0,0,0,131
get account and get balance + get account and get available balance,8225,17157,0,0,17156,0,0,0,0,0,0,0,2683800,17156,0,0,1204,12451,0,17156,10751,0,659,545,659,0,971
get public account + transfer tokens,44670,9,0,0,8,3267,0,1089,0,3267,0,2178,4240,8,0,1089,33780,5,0,8,90433,225,0,0,0,0,498
emit event,28684,9,0,0,8,14342,0,0,0,0,0,14342,2535,8,0,0,14342,5,0,8,43028,0,0,0,0,0,118
get signer receiver + emit event,14680,9,0,0,8,5696,0,0,0,0,0,5696,4153,8,0,0,6792,5,0,8,19284,0,0,0,0,0,67
get account and get storage capacity + convert int to string,49007,3009,500,0,3008,0,0,0,0,0,0,0,1140312,3008,0,0,47007,1005,0,2508,95518,0,0,0,0,0,350
get account and get storage used,11443,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,11443,5,0,8,22888,0,0,0,11443,0,160
add key to account,5244,9,0,0,8,0,191406,0,0,0,0,2622,2394,8,0,0,2622,5,2622,8,5246,0,0,0,0,2622,285
get public account + reference tx,39295,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,128610,5,0,8,167909,0,0,0,0,0,304
get signer address + get account and get storage capacity,660,933,132,0,932,0,0,0,0,0,0,0,302744,932,0,0,23577,533,0,932,47554,0,0,0,0,0,84
get account and get storage used,14600,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,14600,5,0,8,29202,0,0,0,14600,0,162
get signer vault + load and save empty string on signers address,18869,9,0,0,8,0,0,0,0,0,0,0,3590,8,0,0,10964,5,0,8,29837,1148,0,0,0,0,84
borrow array from storage + create new account and deploy contract,81,225,0,12,236,12,444,0,24,0,12,24,17873,236,0,0,282,77,0,80,715,1980,0,0,0,24,31
